Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Gender,WHome,T1_TeamID,T2_TeamID,T1_Score,T2_Score,PointDiff,T1_Win,T1_Home,T2_Home,T1_FGM,T2_FGM,T1_FGA,T2_FGA,T1_FGM3,T2_FGM3,T1_FGA3,T2_FGA3,T1_FTM,T2_FTM,T1_FTA,T2_FTA,T1_OR,T2_OR,T1_DR,T2_DR,T1_Ast,T2_Ast,T1_TO,T2_TO,T1_Stl,T2_Stl,T1_Blk,T2_Blk,T1_PF,T2_PF
2023,136,1321,75.0,1129,67.0,N,0,26.0,53.0,8.0,21.0,15.0,18.0,8.0,22.0,9.0,7.0,7.0,0.0,16.0,26.0,65.0,6.0,23.0,9.0,14.0,18.0,20.0,15.0,9.0,2.0,0.0,17.0,M,0,1321,1129,75.0,67.0,8.0,1,0,0,26.0,26.0,53.0,65.0,8.0,6.0,21.0,23.0,15.0,9.0,18.0,14.0,8.0,18.0,22.0,20.0,9.0,15.0,7.0,9.0,7.0,2.0,0.0,0.0,16.0,17.0
2023,136,1336,76.0,1401,59.0,N,0,27.0,56.0,13.0,22.0,9.0,11.0,7.0,20.0,14.0,5.0,5.0,1.0,11.0,20.0,59.0,10.0,34.0,9.0,12.0,15.0,17.0,9.0,10.0,3.0,2.0,15.0,M,0,1336,1401,76.0,59.0,17.0,1,0,0,27.0,20.0,56.0,59.0,13.0,10.0,22.0,34.0,9.0,9.0,11.0,12.0,7.0,15.0,20.0,17.0,14.0,9.0,5.0,10.0,5.0,3.0,1.0,2.0,11.0,15.0
2023,136,1343,59.0,1112,55.0,N,0,26.0,64.0,4.0,25.0,3.0,5.0,7.0,28.0,9.0,11.0,8.0,6.0,15.0,24.0,57.0,3.0,16.0,4.0,7.0,6.0,29.0,10.0,13.0,5.0,1.0,14.0,M,0,1343,1112,59.0,55.0,4.0,1,0,0,26.0,24.0,64.0,57.0,4.0,3.0,25.0,16.0,3.0,4.0,5.0,7.0,7.0,6.0,28.0,29.0,9.0,10.0,11.0,13.0,8.0,5.0,6.0,1.0,15.0,14.0
2023,136,1361,63.0,1158,57.0,N,0,24.0,56.0,4.0,16.0,11.0,18.0,6.0,31.0,13.0,14.0,4.0,7.0,18.0,18.0,56.0,5.0,24.0,16.0,19.0,8.0,23.0,9.0,10.0,9.0,2.0,18.0,M,0,1361,1158,63.0,57.0,6.0,1,0,0,24.0,18.0,56.0,56.0,4.0,5.0,16.0,24.0,11.0,16.0,18.0,19.0,6.0,8.0,31.0,23.0,13.0,9.0,14.0,10.0,4.0,9.0,7.0,2.0,18.0,18.0
2023,136,1397,58.0,1418,55.0,N,0,21.0,46.0,4.0,16.0,12.0,21.0,5.0,22.0,16.0,16.0,9.0,4.0,14.0,22.0,55.0,6.0,18.0,5.0,9.0,6.0,17.0,12.0,14.0,8.0,0.0,19.0,M,0,1397,1418,58.0,55.0,3.0,1,0,0,21.0,22.0,46.0,55.0,4.0,6.0,16.0,18.0,12.0,5.0,21.0,9.0,5.0,6.0,22.0,17.0,16.0,12.0,16.0,14.0,9.0,8.0,4.0,0.0,14.0,19.0
2023,136,1400,81.0,1159,61.0,N,0,31.0,58.0,13.0,23.0,6.0,8.0,11.0,23.0,20.0,13.0,7.0,5.0,12.0,25.0,58.0,3.0,15.0,8.0,9.0,9.0,14.0,6.0,10.0,11.0,3.0,11.0,M,0,1400,1159,81.0,61.0,20.0,1,0,0,31.0,25.0,58.0,58.0,13.0,3.0,23.0,15.0,6.0,8.0,8.0,9.0,11.0,9.0,23.0,14.0,20.0,6.0,13.0,10.0,7.0,11.0,5.0,3.0,12.0,11.0
2023,136,1417,86.0,1421,53.0,N,0,34.0,63.0,5.0,16.0,13.0,17.0,11.0,22.0,24.0,7.0,11.0,4.0,11.0,19.0,51.0,6.0,20.0,9.0,13.0,5.0,14.0,9.0,16.0,5.0,4.0,15.0,M,0,1417,1421,86.0,53.0,33.0,1,0,0,34.0,19.0,63.0,51.0,5.0,6.0,16.0,20.0,13.0,9.0,17.0,13.0,11.0,5.0,22.0,14.0,24.0,9.0,7.0,16.0,11.0,5.0,4.0,4.0,11.0,15.0
2023,137,1124,74.0,1364,56.0,N,0,28.0,51.0,8.0,22.0,10.0,16.0,7.0,19.0,14.0,9.0,5.0,1.0,13.0,23.0,49.0,4.0,16.0,6.0,9.0,3.0,19.0,12.0,12.0,3.0,1.0,15.0,M,0,1124,1364,74.0,56.0,18.0,1,0,0,28.0,23.0,51.0,49.0,8.0,4.0,22.0,16.0,10.0,6.0,16.0,9.0,7.0,3.0,19.0,19.0,14.0,12.0,9.0,12.0,5.0,3.0,1.0,1.0,13.0,15.0
2023,137,1163,87.0,1233,63.0,N,0,32.0,66.0,11.0,25.0,12.0,14.0,14.0,29.0,24.0,8.0,4.0,5.0,15.0,22.0,57.0,7.0,16.0,12.0,16.0,5.0,20.0,9.0,6.0,7.0,3.0,13.0,M,0,1163,1233,87.0,63.0,24.0,1,0,0,32.0,22.0,66.0,57.0,11.0,7.0,25.0,16.0,12.0,12.0,14.0,16.0,14.0,5.0,29.0,20.0,24.0,9.0,8.0,6.0,4.0,7.0,5.0,3.0,15.0,13.0
2023,137,1166,72.0,1301,63.0,N,0,26.0,56.0,3.0,20.0,17.0,19.0,2.0,30.0,15.0,8.0,3.0,6.0,14.0,24.0,64.0,3.0,14.0,12.0,15.0,8.0,26.0,3.0,6.0,4.0,1.0,18.0,M,0,1166,1301,72.0,63.0,9.0,1,0,0,26.0,24.0,56.0,64.0,3.0,3.0,20.0,14.0,17.0,12.0,19.0,15.0,2.0,8.0,30.0,26.0,15.0,3.0,8.0,6.0,3.0,4.0,6.0,1.0,14.0,18.0
2023,137,1192,63.0,1345,58.0,N,0,24.0,62.0,7.0,23.0,8.0,10.0,9.0,19.0,11.0,8.0,11.0,3.0,19.0,19.0,53.0,5.0,26.0,15.0,19.0,11.0,25.0,15.0,16.0,3.0,6.0,13.0,M,0,1192,1345,63.0,58.0,5.0,1,0,0,24.0,19.0,62.0,53.0,7.0,5.0,23.0,26.0,8.0,15.0,10.0,19.0,9.0,11.0,19.0,25.0,11.0,15.0,8.0,16.0,11.0,3.0,3.0,6.0,19.0,13.0
2023,137,1194,66.0,1272,65.0,N,0,25.0,65.0,8.0,28.0,8.0,11.0,16.0,20.0,12.0,8.0,2.0,2.0,13.0,25.0,58.0,6.0,22.0,9.0,12.0,11.0,22.0,11.0,8.0,6.0,3.0,12.0,M,0,1194,1272,66.0,65.0,1.0,1,0,0,25.0,25.0,65.0,58.0,8.0,6.0,28.0,22.0,8.0,9.0,11.0,12.0,16.0,11.0,20.0,22.0,12.0,11.0,8.0,8.0,2.0,6.0,2.0,3.0,13.0,12.0
2023,137,1211,82.0,1213,70.0,N,0,30.0,56.0,7.0,15.0,15.0,19.0,10.0,28.0,13.0,12.0,6.0,8.0,15.0,28.0,65.0,9.0,24.0,5.0,7.0,4.0,18.0,11.0,6.0,5.0,0.0,16.0,M,0,1211,1213,82.0,70.0,12.0,1,0,0,30.0,28.0,56.0,65.0,7.0,9.0,15.0,24.0,15.0,5.0,19.0,7.0,10.0,4.0,28.0,18.0,13.0,11.0,12.0,6.0,6.0,5.0,8.0,0.0,15.0,16.0
2023,137,1231,71.0,1245,60.0,N,0,29.0,62.0,5.0,14.0,8.0,11.0,10.0,29.0,14.0,7.0,4.0,7.0,13.0,22.0,69.0,7.0,21.0,9.0,12.0,16.0,20.0,11.0,9.0,6.0,4.0,12.0,M,0,1231,1245,71.0,60.0,11.0,1,0,0,29.0,22.0,62.0,69.0,5.0,7.0,14.0,21.0,8.0,9.0,11.0,12.0,10.0,16.0,29.0,20.0,14.0,11.0,7.0,9.0,4.0,6.0,7.0,4.0,13.0,12.0
2023,137,1243,77.0,1286,65.0,N,0,32.0,55.0,4.0,15.0,9.0,12.0,6.0,19.0,21.0,14.0,9.0,3.0,16.0,25.0,54.0,6.0,21.0,9.0,17.0,5.0,15.0,14.0,15.0,8.0,3.0,13.0,M,0,1243,1286,77.0,65.0,12.0,1,0,0,32.0,25.0,55.0,54.0,4.0,6.0,15.0,21.0,9.0,9.0,12.0,17.0,6.0,5.0,19.0,15.0,21.0,14.0,14.0,15.0,9.0,8.0,3.0,3.0,16.0,13.0
2023,137,1246,61.0,1344,53.0,N,0,23.0,63.0,5.0,16.0,10.0,13.0,16.0,30.0,10.0,10.0,6.0,4.0,12.0,21.0,58.0,5.0,24.0,6.0,11.0,7.0,20.0,12.0,9.0,5.0,1.0,16.0,M,0,1246,1344,61.0,53.0,8.0,1,0,0,23.0,21.0,63.0,58.0,5.0,5.0,16.0,24.0,10.0,6.0,13.0,11.0,16.0,7.0,30.0,20.0,10.0,12.0,10.0,9.0,6.0,5.0,4.0,1.0,12.0,16.0
2023,137,1266,78.0,1436,61.0,N,0,29.0,56.0,10.0,20.0,10.0,15.0,5.0,24.0,15.0,5.0,7.0,1.0,11.0,23.0,53.0,8.0,25.0,7.0,10.0,4.0,20.0,15.0,10.0,3.0,1.0,14.0,M,0,1266,1436,78.0,61.0,17.0,1,0,0,29.0,23.0,56.0,53.0,10.0,8.0,20.0,25.0,10.0,7.0,15.0,10.0,5.0,4.0,24.0,20.0,15.0,15.0,5.0,10.0,7.0,3.0,1.0,1.0,11.0,14.0
2023,137,1274,63.0,1179,56.0,N,0,17.0,56.0,6.0,18.0,23.0,29.0,6.0,31.0,6.0,8.0,7.0,1.0,11.0,22.0,55.0,7.0,24.0,5.0,8.0,2.0,31.0,15.0,10.0,4.0,3.0,19.0,M,0,1274,1179,63.0,56.0,7.0,1,0,0,17.0,22.0,56.0,55.0,6.0,7.0,18.0,24.0,23.0,5.0,29.0,8.0,6.0,2.0,31.0,31.0,6.0,15.0,8.0,10.0,7.0,4.0,1.0,3.0,11.0,19.0
2023,137,1277,72.0,1425,62.0,N,0,26.0,54.0,5.0,14.0,15.0,25.0,8.0,26.0,11.0,7.0,7.0,3.0,10.0,24.0,58.0,7.0,20.0,7.0,8.0,8.0,27.0,15.0,11.0,2.0,2.0,18.0,M,0,1277,1425,72.0,62.0,10.0,1,0,0,26.0,24.0,54.0,58.0,5.0,7.0,14.0,20.0,15.0,7.0,25.0,8.0,8.0,8.0,26.0,27.0,11.0,15.0,7.0,11.0,7.0,2.0,3.0,2.0,10.0,18.0
2023,137,1338,59.0,1235,41.0,N,0,14.0,41.0,6.0,19.0,25.0,29.0,5.0,31.0,10.0,14.0,6.0,4.0,19.0,14.0,60.0,2.0,21.0,11.0,19.0,13.0,20.0,7.0,8.0,8.0,3.0,22.0,M,0,1338,1235,59.0,41.0,18.0,1,0,0,14.0,14.0,41.0,60.0,6.0,2.0,19.0,21.0,25.0,11.0,29.0,19.0,5.0,13.0,31.0,20.0,10.0,7.0,14.0,8.0,6.0,8.0,4.0,3.0,19.0,22.0
2023,137,1388,63.0,1433,51.0,N,0,20.0,49.0,3.0,17.0,20.0,27.0,9.0,24.0,13.0,8.0,8.0,6.0,19.0,18.0,49.0,5.0,14.0,10.0,16.0,7.0,17.0,7.0,14.0,7.0,5.0,20.0,M,0,1388,1433,63.0,51.0,12.0,1,0,0,20.0,18.0,49.0,49.0,3.0,5.0,17.0,14.0,20.0,10.0,27.0,16.0,9.0,7.0,24.0,17.0,13.0,7.0,8.0,14.0,8.0,7.0,6.0,5.0,19.0,20.0
2023,137,1395,72.0,1113,70.0,N,0,22.0,62.0,8.0,23.0,20.0,27.0,12.0,22.0,14.0,5.0,6.0,4.0,20.0,25.0,52.0,8.0,17.0,12.0,18.0,4.0,26.0,10.0,11.0,3.0,7.0,21.0,M,0,1395,1113,72.0,70.0,2.0,1,0,0,22.0,25.0,62.0,52.0,8.0,8.0,23.0,17.0,20.0,12.0,27.0,18.0,12.0,4.0,22.0,26.0,14.0,10.0,5.0,11.0,6.0,3.0,4.0,7.0,20.0,21.0
2023,137,1462,72.0,1244,67.0,N,0,24.0,52.0,2.0,12.0,22.0,30.0,3.0,31.0,16.0,10.0,6.0,4.0,17.0,27.0,64.0,5.0,19.0,8.0,13.0,8.0,25.0,12.0,11.0,5.0,1.0,21.0,M,0,1462,1244,72.0,67.0,5.0,1,0,0,24.0,27.0,52.0,64.0,2.0,5.0,12.0,19.0,22.0,8.0,30.0,13.0,3.0,8.0,31.0,25.0,16.0,12.0,10.0,11.0,6.0,5.0,4.0,1.0,17.0,21.0
2023,138,1104,73.0,1268,51.0,N,0,23.0,58.0,6.0,21.0,21.0,28.0,13.0,26.0,7.0,10.0,9.0,4.0,18.0,19.0,54.0,1.0,8.0,12.0,21.0,9.0,19.0,6.0,12.0,7.0,5.0,18.0,M,0,1104,1268,73.0,51.0,22.0,1,0,0,23.0,19.0,58.0,54.0,6.0,1.0,21.0,8.0,21.0,12.0,28.0,21.0,13.0,9.0,26.0,19.0,7.0,6.0,10.0,12.0,9.0,7.0,4.0,5.0,18.0,18.0
2023,138,1116,72.0,1242,71.0,N,0,24.0,58.0,3.0,15.0,21.0,26.0,14.0,20.0,8.0,9.0,5.0,3.0,25.0,24.0,50.0,5.0,13.0,18.0,25.0,6.0,21.0,9.0,9.0,5.0,4.0,23.0,M,0,1116,1242,72.0,71.0,1.0,1,0,0,24.0,24.0,58.0,50.0,3.0,5.0,15.0,13.0,21.0,18.0,26.0,25.0,14.0,6.0,20.0,21.0,8.0,9.0,9.0,9.0,5.0,5.0,3.0,4.0,25.0,23.0
2023,138,1222,81.0,1120,64.0,N,0,25.0,60.0,7.0,22.0,24.0,29.0,10.0,25.0,11.0,6.0,4.0,12.0,25.0,20.0,53.0,5.0,16.0,19.0,36.0,7.0,18.0,11.0,8.0,1.0,3.0,22.0,M,0,1222,1120,81.0,64.0,17.0,1,0,0,25.0,20.0,60.0,53.0,7.0,5.0,22.0,16.0,24.0,19.0,29.0,36.0,10.0,7.0,25.0,18.0,11.0,11.0,6.0,8.0,4.0,1.0,12.0,3.0,25.0,22.0
2023,138,1343,78.0,1281,63.0,N,0,27.0,62.0,12.0,33.0,12.0,15.0,15.0,27.0,16.0,9.0,2.0,4.0,9.0,25.0,61.0,6.0,22.0,7.0,7.0,8.0,21.0,10.0,7.0,7.0,4.0,18.0,M,0,1343,1281,78.0,63.0,15.0,1,0,0,27.0,25.0,62.0,61.0,12.0,6.0,33.0,22.0,12.0,7.0,15.0,7.0,15.0,8.0,27.0,21.0,16.0,10.0,9.0,7.0,2.0,7.0,4.0,4.0,9.0,18.0
2023,138,1361,75.0,1202,52.0,N,0,29.0,58.0,6.0,20.0,11.0,14.0,8.0,29.0,17.0,10.0,5.0,6.0,18.0,16.0,50.0,6.0,26.0,14.0,18.0,4.0,13.0,7.0,9.0,3.0,3.0,17.0,M,0,1361,1202,75.0,52.0,23.0,1,0,0,29.0,16.0,58.0,50.0,6.0,6.0,20.0,26.0,11.0,14.0,14.0,18.0,8.0,4.0,29.0,13.0,17.0,7.0,10.0,9.0,5.0,3.0,6.0,3.0,18.0,17.0
2023,138,1397,65.0,1181,52.0,N,0,23.0,57.0,9.0,21.0,10.0,13.0,10.0,20.0,15.0,8.0,8.0,5.0,11.0,21.0,49.0,6.0,22.0,4.0,7.0,3.0,22.0,10.0,14.0,3.0,4.0,17.0,M,0,1397,1181,65.0,52.0,13.0,1,0,0,23.0,21.0,57.0,49.0,9.0,6.0,21.0,22.0,10.0,4.0,13.0,7.0,10.0,3.0,20.0,22.0,15.0,10.0,8.0,14.0,8.0,3.0,5.0,4.0,11.0,17.0
2023,138,1400,71.0,1336,66.0,N,0,31.0,61.0,1.0,13.0,8.0,11.0,8.0,29.0,10.0,5.0,4.0,2.0,13.0,25.0,60.0,8.0,28.0,8.0,11.0,9.0,21.0,6.0,9.0,3.0,1.0,12.0,M,0,1400,1336,71.0,66.0,5.0,1,0,0,31.0,25.0,61.0,60.0,1.0,8.0,13.0,28.0,8.0,8.0,11.0,11.0,8.0,9.0,29.0,21.0,10.0,6.0,5.0,9.0,4.0,3.0,2.0,1.0,13.0,12.0
2023,138,1417,68.0,1321,63.0,N,0,22.0,44.0,6.0,15.0,18.0,21.0,3.0,23.0,17.0,8.0,4.0,3.0,14.0,22.0,59.0,6.0,22.0,13.0,15.0,12.0,16.0,11.0,8.0,5.0,0.0,16.0,M,0,1417,1321,68.0,63.0,5.0,1,0,0,22.0,22.0,44.0,59.0,6.0,6.0,15.0,22.0,18.0,13.0,21.0,15.0,3.0,12.0,23.0,16.0,17.0,11.0,8.0,8.0,4.0,5.0,3.0,0.0,14.0,16.0
2023,139,1163,70.0,1388,55.0,N,0,27.0,50.0,10.0,22.0,6.0,7.0,3.0,27.0,15.0,13.0,2.0,5.0,16.0,19.0,49.0,4.0,14.0,13.0,19.0,3.0,19.0,9.0,8.0,6.0,1.0,13.0,M,0,1163,1388,70.0,55.0,15.0,1,0,0,27.0,19.0,50.0,49.0,10.0,4.0,22.0,14.0,6.0,13.0,7.0,19.0,3.0,3.0,27.0,19.0,15.0,9.0,13.0,8.0,2.0,6.0,5.0,1.0,16.0,13.0
2023,139,1166,85.0,1124,76.0,N,0,26.0,55.0,11.0,24.0,22.0,22.0,10.0,23.0,14.0,13.0,4.0,2.0,16.0,29.0,63.0,5.0,22.0,13.0,19.0,8.0,17.0,5.0,10.0,5.0,5.0,21.0,M,0,1166,1124,85.0,76.0,9.0,1,0,0,26.0,29.0,55.0,63.0,11.0,5.0,24.0,22.0,22.0,13.0,22.0,19.0,10.0,8.0,23.0,17.0,14.0,5.0,13.0,10.0,4.0,5.0,2.0,5.0,16.0,21.0
2023,139,1194,78.0,1192,70.0,N,0,29.0,71.0,9.0,31.0,11.0,18.0,13.0,30.0,18.0,7.0,8.0,5.0,12.0,27.0,71.0,9.0,31.0,7.0,10.0,12.0,29.0,12.0,11.0,3.0,3.0,15.0,M,0,1194,1192,78.0,70.0,8.0,1,0,0,29.0,27.0,71.0,71.0,9.0,9.0,31.0,31.0,11.0,7.0,18.0,10.0,13.0,12.0,30.0,29.0,18.0,12.0,7.0,11.0,8.0,3.0,5.0,3.0,12.0,15.0
2023,139,1211,84.0,1395,81.0,N,0,30.0,67.0,8.0,25.0,16.0,25.0,11.0,29.0,14.0,10.0,6.0,5.0,17.0,30.0,67.0,9.0,25.0,12.0,20.0,9.0,24.0,16.0,9.0,3.0,6.0,24.0,M,0,1211,1395,84.0,81.0,3.0,1,0,0,30.0,30.0,67.0,67.0,8.0,9.0,25.0,25.0,16.0,12.0,25.0,20.0,11.0,9.0,29.0,24.0,14.0,16.0,10.0,9.0,6.0,3.0,5.0,6.0,17.0,24.0
2023,139,1243,75.0,1246,69.0,N,0,26.0,54.0,5.0,21.0,18.0,22.0,4.0,19.0,14.0,8.0,11.0,4.0,17.0,26.0,63.0,4.0,20.0,13.0,17.0,17.0,25.0,12.0,16.0,6.0,1.0,17.0,M,0,1243,1246,75.0,69.0,6.0,1,0,0,26.0,26.0,54.0,63.0,5.0,4.0,21.0,20.0,18.0,13.0,22.0,17.0,4.0,17.0,19.0,25.0,14.0,12.0,8.0,16.0,11.0,6.0,4.0,1.0,17.0,17.0
2023,139,1274,85.0,1231,69.0,N,0,34.0,70.0,9.0,23.0,8.0,13.0,19.0,26.0,14.0,12.0,7.0,3.0,13.0,26.0,63.0,8.0,25.0,9.0,14.0,11.0,18.0,10.0,12.0,9.0,7.0,14.0,M,0,1274,1231,85.0,69.0,16.0,1,0,0,34.0,26.0,70.0,63.0,9.0,8.0,23.0,25.0,8.0,9.0,13.0,14.0,19.0,11.0,26.0,18.0,14.0,10.0,12.0,12.0,7.0,9.0,3.0,7.0,13.0,14.0
2023,139,1277,69.0,1266,60.0,N,0,24.0,54.0,2.0,16.0,19.0,23.0,10.0,26.0,8.0,10.0,9.0,3.0,19.0,20.0,52.0,11.0,27.0,9.0,14.0,7.0,22.0,11.0,16.0,3.0,0.0,18.0,M,0,1277,1266,69.0,60.0,9.0,1,0,0,24.0,20.0,54.0,52.0,2.0,11.0,16.0,27.0,19.0,9.0,23.0,14.0,10.0,7.0,26.0,22.0,8.0,11.0,10.0,16.0,9.0,3.0,3.0,0.0,19.0,18.0
2023,139,1462,84.0,1338,73.0,N,0,30.0,63.0,8.0,24.0,16.0,26.0,4.0,32.0,22.0,8.0,6.0,4.0,21.0,27.0,70.0,6.0,20.0,13.0,20.0,10.0,29.0,11.0,8.0,2.0,5.0,18.0,M,0,1462,1338,84.0,73.0,11.0,1,0,0,30.0,27.0,63.0,70.0,8.0,6.0,24.0,20.0,16.0,13.0,26.0,20.0,4.0,10.0,32.0,29.0,22.0,11.0,8.0,8.0,6.0,2.0,4.0,5.0,21.0,18.0
2023,143,1163,88.0,1116,65.0,N,0,31.0,54.0,9.0,20.0,17.0,21.0,8.0,31.0,22.0,15.0,7.0,3.0,19.0,20.0,63.0,5.0,16.0,20.0,27.0,12.0,13.0,7.0,10.0,8.0,2.0,19.0,M,0,1163,1116,88.0,65.0,23.0,1,0,0,31.0,20.0,54.0,63.0,9.0,5.0,20.0,16.0,17.0,20.0,21.0,27.0,8.0,12.0,31.0,13.0,22.0,7.0,15.0,10.0,7.0,8.0,3.0,2.0,19.0,19.0
2023,143,1194,62.0,1397,55.0,N,0,21.0,50.0,8.0,27.0,12.0,16.0,11.0,27.0,12.0,12.0,1.0,2.0,14.0,21.0,63.0,6.0,23.0,7.0,12.0,15.0,18.0,12.0,6.0,7.0,1.0,18.0,M,0,1194,1397,62.0,55.0,7.0,1,0,0,21.0,21.0,50.0,63.0,8.0,6.0,27.0,23.0,12.0,7.0,16.0,12.0,11.0,15.0,27.0,18.0,12.0,12.0,12.0,6.0,1.0,7.0,2.0,1.0,14.0,18.0
2023,143,1211,79.0,1417,76.0,N,0,32.0,64.0,6.0,16.0,9.0,17.0,16.0,32.0,14.0,14.0,2.0,3.0,15.0,28.0,67.0,7.0,18.0,13.0,16.0,5.0,19.0,14.0,5.0,8.0,4.0,15.0,M,0,1211,1417,79.0,76.0,3.0,1,0,0,32.0,28.0,64.0,67.0,6.0,7.0,16.0,18.0,9.0,13.0,17.0,16.0,16.0,5.0,32.0,19.0,14.0,14.0,14.0,5.0,2.0,8.0,3.0,4.0,15.0,15.0
2023,143,1243,87.1111111111111,1277,82.66666666666666,N,1,33.77777777777778,60.44444444444444,9.777777777777777,21.333333333333332,9.777777777777777,14.222222222222221,5.333333333333333,18.666666666666664,23.11111111111111,4.444444444444445,8.88888888888889,2.6666666666666665,21.333333333333332,27.555555555555554,56.0,11.555555555555555,22.22222222222222,16.0,19.555555555555554,8.0,17.77777777777778,16.0,11.555555555555555,1.7777777777777777,5.333333333333333,14.222222222222221,M,0,1243,1277,87.1111111111111,82.66666666666666,4.444444444444443,1,0,0,33.77777777777778,27.555555555555554,60.44444444444444,56.0,9.777777777777777,11.555555555555555,21.333333333333332,22.22222222222222,9.777777777777777,16.0,14.222222222222221,19.555555555555554,5.333333333333333,8.0,18.666666666666664,17.77777777777778,23.11111111111111,16.0,4.444444444444445,11.555555555555555,8.88888888888889,1.7777777777777777,2.6666666666666665,5.333333333333333,21.333333333333332,14.222222222222221
2023,144,1166,86.0,1343,75.0,N,0,32.0,55.0,9.0,24.0,13.0,16.0,5.0,31.0,18.0,12.0,2.0,4.0,11.0,30.0,65.0,9.0,21.0,6.0,10.0,4.0,20.0,13.0,5.0,3.0,0.0,17.0,M,0,1166,1343,86.0,75.0,11.0,1,0,0,32.0,30.0,55.0,65.0,9.0,9.0,24.0,21.0,13.0,6.0,16.0,10.0,5.0,4.0,31.0,20.0,18.0,13.0,12.0,5.0,2.0,3.0,4.0,0.0,11.0,17.0
2023,144,1274,89.0,1222,75.0,N,0,31.0,60.0,11.0,25.0,16.0,19.0,6.0,28.0,16.0,5.0,4.0,4.0,16.0,24.0,64.0,9.0,31.0,18.0,20.0,9.0,24.0,16.0,8.0,3.0,4.0,16.0,M,0,1274,1222,89.0,75.0,14.0,1,0,0,31.0,24.0,60.0,64.0,11.0,9.0,25.0,31.0,16.0,18.0,19.0,20.0,6.0,9.0,28.0,24.0,16.0,16.0,5.0,8.0,4.0,3.0,4.0,4.0,16.0,16.0
2023,144,1361,71.0,1104,64.0,N,0,26.0,69.0,6.0,17.0,13.0,22.0,13.0,29.0,10.0,11.0,9.0,8.0,18.0,23.0,71.0,3.0,27.0,15.0,20.0,18.0,32.0,10.0,14.0,5.0,5.0,22.0,M,0,1361,1104,71.0,64.0,7.0,1,0,0,26.0,23.0,69.0,71.0,6.0,3.0,17.0,27.0,13.0,15.0,22.0,20.0,13.0,18.0,29.0,32.0,10.0,10.0,11.0,14.0,9.0,5.0,8.0,5.0,18.0,22.0
2023,144,1400,83.0,1462,71.0,N,0,32.0,61.0,7.0,12.0,12.0,19.0,5.0,25.0,16.0,9.0,8.0,3.0,16.0,28.0,64.0,7.0,17.0,8.0,12.0,9.0,24.0,12.0,12.0,2.0,4.0,15.0,M,0,1400,1462,83.0,71.0,12.0,1,0,0,32.0,28.0,61.0,64.0,7.0,7.0,12.0,17.0,12.0,8.0,19.0,12.0,5.0,9.0,25.0,24.0,16.0,12.0,9.0,12.0,8.0,2.0,3.0,4.0,16.0,15.0
2023,145,1163,82.0,1211,54.0,N,0,30.0,72.0,11.0,31.0,11.0,14.0,13.0,32.0,21.0,7.0,3.0,5.0,18.0,20.0,60.0,2.0,20.0,12.0,22.0,6.0,30.0,13.0,9.0,2.0,1.0,12.0,M,0,1163,1211,82.0,54.0,28.0,1,0,0,30.0,20.0,72.0,60.0,11.0,2.0,31.0,20.0,11.0,12.0,14.0,22.0,13.0,6.0,32.0,30.0,21.0,13.0,7.0,9.0,3.0,2.0,5.0,1.0,18.0,12.0
2023,145,1194,79.0,1243,76.0,N,0,26.0,54.0,9.0,23.0,18.0,22.0,12.0,29.0,17.0,22.0,4.0,5.0,18.0,27.0,58.0,10.0,22.0,12.0,18.0,3.0,13.0,14.0,12.0,13.0,1.0,21.0,M,0,1194,1243,79.0,76.0,3.0,1,0,0,26.0,27.0,54.0,58.0,9.0,10.0,23.0,22.0,18.0,12.0,22.0,18.0,12.0,3.0,29.0,13.0,17.0,14.0,22.0,12.0,4.0,13.0,5.0,1.0,18.0,21.0
2023,146,1274,88.0,1400,81.0,N,0,29.0,49.0,2.0,8.0,28.0,32.0,4.0,19.0,11.0,12.0,9.0,1.0,14.0,30.0,60.0,10.0,25.0,11.0,15.0,9.0,14.0,20.0,13.0,6.0,1.0,23.0,M,0,1274,1400,88.0,81.0,7.0,1,0,0,29.0,30.0,49.0,60.0,2.0,10.0,8.0,25.0,28.0,11.0,32.0,15.0,4.0,9.0,19.0,14.0,11.0,20.0,12.0,13.0,9.0,6.0,1.0,1.0,14.0,23.0
2023,146,1361,57.0,1166,56.0,N,0,25.0,66.0,3.0,13.0,4.0,6.0,12.0,23.0,6.0,7.0,1.0,3.0,11.0,22.0,55.0,2.0,17.0,10.0,11.0,8.0,24.0,9.0,9.0,3.0,2.0,11.0,M,0,1361,1166,57.0,56.0,1.0,1,0,0,25.0,22.0,66.0,55.0,3.0,2.0,13.0,17.0,4.0,10.0,6.0,11.0,12.0,8.0,23.0,24.0,6.0,9.0,7.0,9.0,1.0,3.0,3.0,2.0,11.0,11.0
