Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Gender,WHome
2009,138,1163,92.0,1401,66.0,N,0,33.0,57.0,5.0,10.0,21.0,27.0,12.0,27.0,20.0,9.0,3.0,5.0,16.0,26.0,63.0,3.0,15.0,11.0,17.0,12.0,16.0,17.0,7.0,3.0,3.0,21.0,M,0
2009,138,1181,74.0,1400,69.0,N,0,23.0,53.0,7.0,14.0,21.0,27.0,12.0,19.0,9.0,9.0,8.0,2.0,20.0,25.0,50.0,3.0,12.0,16.0,25.0,13.0,23.0,8.0,15.0,5.0,3.0,23.0,M,0
2009,138,1211,83.0,1443,81.0,N,0,30.0,60.0,9.0,21.0,14.0,19.0,9.0,22.0,18.0,11.0,4.0,4.0,12.0,32.0,62.0,12.0,25.0,5.0,14.0,10.0,21.0,14.0,11.0,4.0,5.0,20.0,M,0
2009,138,1272,89.0,1268,70.0,N,0,31.0,53.0,10.0,19.0,17.0,22.0,8.0,27.0,21.0,13.0,6.0,3.0,17.0,27.0,62.0,5.0,14.0,11.0,19.0,11.0,16.0,9.0,7.0,8.0,3.0,17.0,M,0
2009,138,1314,84.0,1261,70.0,N,0,32.0,59.0,6.0,13.0,14.0,18.0,11.0,21.0,13.0,10.0,11.0,5.0,9.0,29.0,64.0,9.0,22.0,3.0,6.0,16.0,17.0,12.0,15.0,5.0,4.0,16.0,M,0
2009,138,1328,73.0,1276,63.0,N,0,25.0,51.0,6.0,19.0,17.0,27.0,13.0,22.0,18.0,11.0,5.0,4.0,13.0,22.0,56.0,10.0,27.0,9.0,11.0,14.0,20.0,12.0,14.0,5.0,1.0,23.0,M,0
2009,138,1345,76.0,1449,74.0,N,0,25.0,64.0,7.0,16.0,19.0,23.0,15.0,25.0,15.0,11.0,5.0,7.0,21.0,28.0,67.0,4.0,12.0,14.0,19.0,16.0,24.0,13.0,9.0,4.0,3.0,20.0,M,0
2009,138,1437,89.0,1417,69.0,N,0,31.0,67.0,8.0,25.0,19.0,27.0,16.0,25.0,20.0,11.0,11.0,1.0,22.0,20.0,47.0,9.0,24.0,20.0,30.0,7.0,21.0,14.0,20.0,7.0,3.0,21.0,M,0
2009,139,1112,71.0,1156,57.0,N,0,22.0,44.0,3.0,11.0,24.0,28.0,6.0,27.0,12.0,11.0,8.0,3.0,19.0,22.0,59.0,3.0,23.0,10.0,14.0,12.0,18.0,3.0,11.0,7.0,1.0,18.0,M,0
2009,139,1242,60.0,1173,43.0,N,0,23.0,53.0,3.0,16.0,11.0,22.0,11.0,39.0,9.0,17.0,5.0,12.0,11.0,16.0,72.0,4.0,19.0,7.0,8.0,17.0,26.0,7.0,11.0,13.0,6.0,23.0,M,0
2009,139,1257,79.0,1373,72.0,N,0,32.0,65.0,9.0,20.0,6.0,13.0,19.0,28.0,18.0,17.0,3.0,7.0,13.0,29.0,69.0,7.0,24.0,7.0,10.0,13.0,19.0,17.0,9.0,8.0,1.0,14.0,M,0
2009,139,1277,74.0,1425,69.0,N,0,22.0,51.0,6.0,13.0,24.0,31.0,12.0,24.0,20.0,16.0,5.0,1.0,18.0,23.0,57.0,1.0,10.0,22.0,26.0,12.0,18.0,10.0,11.0,10.0,5.0,21.0,M,0
2009,139,1281,83.0,1266,79.0,N,0,31.0,64.0,7.0,22.0,14.0,20.0,10.0,20.0,14.0,7.0,6.0,4.0,23.0,23.0,60.0,5.0,14.0,28.0,33.0,16.0,25.0,8.0,12.0,4.0,0.0,17.0,M,0
2009,139,1338,84.0,1329,76.0,N,0,28.0,57.0,11.0,28.0,17.0,26.0,19.0,22.0,18.0,14.0,2.0,5.0,12.0,26.0,54.0,12.0,28.0,12.0,12.0,5.0,16.0,18.0,9.0,8.0,1.0,21.0,M,0
2009,139,1393,78.0,1113,67.0,N,0,26.0,47.0,9.0,20.0,17.0,21.0,4.0,29.0,18.0,10.0,4.0,0.0,15.0,20.0,49.0,13.0,35.0,14.0,22.0,7.0,17.0,17.0,10.0,2.0,2.0,17.0,M,0
2009,139,1462,60.0,1458,49.0,N,0,18.0,46.0,6.0,14.0,18.0,26.0,7.0,30.0,12.0,14.0,4.0,5.0,20.0,16.0,56.0,3.0,20.0,14.0,17.0,7.0,23.0,5.0,7.0,5.0,2.0,23.0,M,0
2009,143,1163,72.0,1345,60.0,N,0,25.0,56.0,3.0,8.0,19.0,30.0,14.0,34.0,19.0,13.0,6.0,6.0,12.0,24.0,66.0,6.0,23.0,6.0,11.0,9.0,24.0,12.0,9.0,7.0,2.0,26.0,M,0
2009,143,1281,102.0,1272,91.0,N,0,33.0,62.0,6.0,16.0,30.0,45.0,12.0,25.0,17.0,12.0,9.0,3.0,24.0,35.0,69.0,3.0,15.0,18.0,32.0,15.0,25.0,16.0,14.0,8.0,6.0,25.0,M,0
2009,143,1338,60.0,1462,55.0,N,0,22.0,65.0,4.0,15.0,12.0,19.0,18.0,26.0,9.0,9.0,9.0,3.0,13.0,21.0,64.0,5.0,23.0,8.0,10.0,17.0,27.0,9.0,10.0,4.0,7.0,17.0,M,0
2009,143,1437,77.0,1181,54.0,N,0,27.0,64.0,4.0,18.0,19.0,23.0,13.0,36.0,9.0,12.0,5.0,5.0,23.0,16.0,60.0,5.0,27.0,17.0,24.0,8.0,26.0,7.0,11.0,8.0,2.0,24.0,M,0
2009,144,1257,103.0,1112,64.0,N,0,38.0,66.0,14.0,29.0,13.0,14.0,11.0,25.0,29.0,9.0,10.0,3.0,15.0,24.0,63.0,7.0,24.0,9.0,13.0,15.0,17.0,15.0,14.0,5.0,1.0,13.0,M,0
2009,144,1277,67.0,1242,62.0,N,0,23.0,59.0,5.0,15.0,16.0,17.0,13.0,18.0,17.0,13.0,13.0,2.0,16.0,24.0,53.0,3.0,12.0,11.0,13.0,13.0,24.0,11.0,19.0,7.0,4.0,17.0,M,0
2009,144,1314,98.0,1211,77.0,N,0,36.0,68.0,11.0,19.0,15.0,27.0,11.0,31.0,23.0,9.0,8.0,4.0,17.0,27.0,58.0,7.0,23.0,16.0,23.0,4.0,27.0,10.0,12.0,6.0,5.0,19.0,M,0
2009,144,1328,84.0,1393,71.0,N,0,32.0,59.0,9.0,21.0,11.0,18.0,15.0,21.0,19.0,18.0,11.0,3.0,14.0,27.0,60.0,7.0,24.0,10.0,14.0,14.0,15.0,13.0,18.0,10.0,2.0,10.0,M,0
2009,145,1163,82.0,1281,75.0,N,0,27.0,53.0,2.0,12.0,26.0,32.0,11.0,36.0,15.0,17.0,3.0,8.0,13.0,32.0,76.0,5.0,18.0,6.0,12.0,12.0,20.0,21.0,6.0,10.0,1.0,24.0,M,0
2009,145,1437,78.0,1338,76.0,N,0,25.0,56.0,6.0,20.0,22.0,23.0,13.0,20.0,9.0,13.0,6.0,5.0,24.0,25.0,52.0,5.0,18.0,21.0,29.0,10.0,18.0,14.0,11.0,4.0,3.0,18.0,M,0
2009,146,1277,64.0,1257,52.0,N,0,24.0,52.0,8.0,16.0,8.0,11.0,13.0,24.0,19.0,12.0,7.0,1.0,22.0,18.0,47.0,6.0,16.0,10.0,18.0,11.0,18.0,12.0,12.0,7.0,5.0,15.0,M,0
2009,146,1314,72.0,1328,60.0,N,0,26.0,51.0,5.0,14.0,15.0,16.0,6.0,21.0,13.0,12.0,9.0,2.0,19.0,24.0,54.0,2.0,19.0,10.0,16.0,12.0,19.0,9.0,16.0,6.0,0.0,20.0,M,0
2009,152,1277,82.0,1163,73.0,N,0,31.0,72.0,6.0,19.0,14.0,20.0,18.0,24.0,18.0,11.0,11.0,3.0,25.0,25.0,59.0,2.0,6.0,21.0,33.0,16.0,26.0,8.0,16.0,5.0,7.0,18.0,M,0
2009,152,1314,83.0,1437,69.0,N,0,25.0,62.0,11.0,22.0,22.0,37.0,14.0,34.0,16.0,12.0,6.0,6.0,20.0,26.0,79.0,5.0,27.0,12.0,16.0,22.0,31.0,8.0,12.0,7.0,3.0,26.0,M,0
2009,154,1314,89.0,1277,72.0,N,0,28.0,61.0,5.0,12.0,28.0,40.0,11.0,24.0,13.0,7.0,9.0,0.0,22.0,22.0,55.0,7.0,23.0,21.0,29.0,13.0,29.0,13.0,21.0,1.0,5.0,28.0,M,0
2010,134,1115,61.0,1457,44.0,N,0,17.0,44.0,6.0,16.0,21.0,28.0,10.0,29.0,12.0,10.0,3.0,7.0,16.0,16.0,55.0,2.0,21.0,10.0,18.0,14.0,20.0,5.0,7.0,3.0,5.0,22.0,M,0
2010,136,1124,68.0,1358,59.0,N,0,26.0,59.0,5.0,20.0,11.0,17.0,8.0,39.0,18.0,14.0,8.0,2.0,18.0,23.0,68.0,6.0,31.0,7.0,13.0,8.0,29.0,20.0,11.0,7.0,1.0,20.0,M,0
2010,136,1139,77.0,1431,59.0,N,0,23.0,50.0,13.0,31.0,18.0,28.0,8.0,24.0,14.0,10.0,6.0,1.0,13.0,24.0,57.0,4.0,18.0,7.0,9.0,6.0,24.0,15.0,14.0,8.0,1.0,24.0,M,0
2010,136,1140,79.2,1196,73.60000000000001,N,2,25.6,52.0,8.0,18.400000000000002,20.0,25.6,8.0,18.400000000000002,8.8,9.600000000000001,9.600000000000001,1.6,13.600000000000001,27.200000000000003,62.400000000000006,8.0,25.6,11.200000000000001,15.200000000000001,16.0,20.0,12.0,16.8,5.6000000000000005,3.2,19.200000000000003,M,0
2010,136,1242,90.0,1250,74.0,N,0,38.0,69.0,9.0,21.0,5.0,10.0,14.0,27.0,17.0,14.0,10.0,11.0,18.0,25.0,62.0,7.0,19.0,17.0,21.0,13.0,20.0,11.0,13.0,6.0,4.0,16.0,M,0
2010,136,1243,82.0,1317,62.0,N,0,31.0,61.0,7.0,18.0,13.0,20.0,17.0,23.0,12.0,11.0,9.0,10.0,25.0,17.0,55.0,5.0,19.0,23.0,31.0,19.0,17.0,8.0,16.0,2.0,0.0,17.0,M,0
2010,136,1246,100.0,1190,71.0,N,0,31.0,60.0,15.0,33.0,23.0,34.0,11.0,33.0,27.0,14.0,8.0,11.0,24.0,23.0,64.0,4.0,17.0,21.0,37.0,15.0,25.0,11.0,14.0,11.0,1.0,23.0,M,0
2010,136,1293,66.0,1435,65.0,N,0,25.0,60.0,7.0,15.0,9.0,17.0,15.0,24.0,13.0,11.0,4.0,4.0,21.0,22.0,50.0,4.0,12.0,17.0,29.0,10.0,23.0,15.0,10.0,4.0,4.0,17.0,M,0
2010,136,1307,62.0,1285,57.0,N,0,22.0,53.0,5.0,20.0,13.0,23.0,10.0,21.0,14.0,6.0,8.0,3.0,14.0,22.0,54.0,6.0,21.0,7.0,12.0,11.0,26.0,17.0,12.0,5.0,2.0,21.0,M,0
2010,136,1320,69.0,1424,66.0,N,0,20.0,45.0,9.0,19.0,20.0,23.0,13.0,22.0,11.0,16.0,7.0,2.0,16.0,25.0,58.0,9.0,22.0,7.0,12.0,15.0,13.0,12.0,8.0,9.0,2.0,20.0,M,0
2010,136,1325,97.0,1207,83.0,N,0,32.0,55.0,13.0,23.0,20.0,26.0,8.0,18.0,15.0,12.0,6.0,3.0,18.0,31.0,61.0,8.0,22.0,13.0,19.0,14.0,17.0,14.0,18.0,5.0,5.0,21.0,M,0
2010,136,1330,51.0,1323,50.0,N,0,20.0,48.0,3.0,13.0,8.0,12.0,9.0,22.0,11.0,8.0,7.0,2.0,9.0,21.0,59.0,6.0,26.0,2.0,3.0,16.0,22.0,12.0,10.0,6.0,2.0,14.0,M,0
2010,136,1388,80.0,1350,71.0,N,0,26.0,53.0,8.0,19.0,20.0,28.0,19.0,21.0,11.0,13.0,5.0,3.0,15.0,25.0,53.0,10.0,21.0,11.0,13.0,4.0,13.0,10.0,9.0,6.0,2.0,23.0,M,0
2010,136,1397,62.0,1361,59.0,N,0,20.0,52.0,8.0,17.0,14.0,18.0,13.0,19.0,10.0,11.0,3.0,3.0,19.0,20.0,52.0,3.0,18.0,16.0,21.0,11.0,22.0,10.0,10.0,3.0,6.0,16.0,M,0
2010,136,1437,64.88888888888889,1352,62.22222222222222,N,1,16.0,45.33333333333333,5.333333333333333,19.555555555555554,27.555555555555554,35.55555555555556,9.777777777777777,16.0,8.0,14.222222222222221,11.555555555555555,8.88888888888889,16.88888888888889,19.555555555555554,48.888888888888886,4.444444444444445,17.77777777777778,18.666666666666664,23.11111111111111,9.777777777777777,21.333333333333332,7.111111111111111,18.666666666666664,8.88888888888889,1.7777777777777777,27.555555555555554,M,0
2010,136,1448,72.0,1400,71.11111111111111,N,1,26.666666666666664,62.22222222222222,5.333333333333333,16.0,13.333333333333332,21.333333333333332,17.77777777777778,34.666666666666664,13.333333333333332,17.77777777777778,1.7777777777777777,3.5555555555555554,21.333333333333332,23.11111111111111,61.33333333333333,7.111111111111111,21.333333333333332,17.77777777777778,29.333333333333332,8.88888888888889,21.333333333333332,9.777777777777777,4.444444444444445,9.777777777777777,3.5555555555555554,17.77777777777778,M,0
2010,136,1449,80.0,1266,78.0,N,0,30.0,55.0,9.0,14.0,11.0,16.0,7.0,21.0,21.0,12.0,4.0,6.0,15.0,27.0,51.0,12.0,19.0,12.0,15.0,5.0,17.0,16.0,13.0,8.0,1.0,17.0,M,0
2010,137,1143,77.0,1257,62.0,N,0,26.0,51.0,8.0,15.0,17.0,22.0,7.0,21.0,17.0,14.0,8.0,3.0,14.0,26.0,60.0,5.0,19.0,5.0,9.0,15.0,22.0,13.0,15.0,9.0,1.0,19.0,M,0
2010,137,1165,78.0,1396,65.0,N,0,27.0,48.0,9.0,23.0,15.0,19.0,10.0,20.0,10.0,11.0,7.0,2.0,12.0,27.0,52.0,5.0,17.0,6.0,9.0,7.0,13.0,14.0,11.0,3.0,4.0,20.0,M,0
2010,137,1181,73.0,1115,44.0,N,0,24.0,47.0,6.0,13.0,19.0,28.0,13.0,28.0,12.0,14.0,5.0,4.0,12.0,17.0,53.0,4.0,19.0,6.0,7.0,9.0,15.0,8.0,16.0,7.0,4.0,19.0,M,0
2010,137,1210,64.0,1329,59.0,N,0,19.0,44.0,2.0,10.0,24.0,25.0,10.0,22.0,11.0,13.0,8.0,1.0,15.0,22.0,44.0,6.0,22.0,9.0,13.0,3.0,14.0,12.0,11.0,8.0,1.0,20.0,M,0
2010,137,1211,67.0,1199,60.0,N,0,21.0,42.0,3.0,10.0,22.0,30.0,6.0,32.0,11.0,15.0,5.0,5.0,19.0,21.0,59.0,6.0,20.0,12.0,20.0,11.0,21.0,15.0,8.0,7.0,4.0,22.0,M,0
2010,137,1268,89.0,1222,77.0,N,0,32.0,68.0,4.0,17.0,21.0,25.0,17.0,33.0,18.0,10.0,2.0,4.0,20.0,25.0,60.0,7.0,20.0,20.0,32.0,9.0,20.0,7.0,6.0,6.0,1.0,19.0,M,0
2010,137,1277,70.0,1308,67.0,N,0,20.0,53.0,7.0,19.0,23.0,33.0,14.0,26.0,16.0,9.0,5.0,4.0,22.0,23.0,57.0,8.0,21.0,13.0,22.0,15.0,25.0,8.0,11.0,7.0,3.0,23.0,M,0
2010,137,1281,86.0,1155,78.0,N,0,30.0,58.0,5.0,17.0,21.0,29.0,9.0,21.0,21.0,9.0,15.0,3.0,16.0,28.0,63.0,12.0,24.0,10.0,14.0,18.0,23.0,14.0,20.0,2.0,1.0,22.0,M,0
2010,137,1326,68.0,1364,51.0,N,0,21.0,52.0,10.0,22.0,16.0,18.0,8.0,30.0,14.0,9.0,5.0,12.0,12.0,20.0,62.0,6.0,19.0,5.0,7.0,12.0,23.0,11.0,9.0,6.0,2.0,16.0,M,0
2010,137,1338,89.0,1324,66.0,N,0,30.0,56.0,4.0,12.0,25.0,36.0,9.0,29.0,18.0,15.0,10.0,1.0,26.0,19.0,57.0,4.0,21.0,24.0,32.0,11.0,21.0,8.0,17.0,8.0,1.0,25.0,M,0
2010,137,1345,72.0,1373,64.0,N,0,27.0,59.0,5.0,17.0,13.0,19.0,6.0,32.0,21.0,14.0,8.0,7.0,14.0,23.0,70.0,3.0,12.0,15.0,18.0,15.0,30.0,9.0,14.0,7.0,1.0,16.0,M,0
2010,137,1393,79.0,1436,56.0,N,0,30.0,55.0,10.0,22.0,9.0,11.0,13.0,27.0,24.0,16.0,8.0,8.0,14.0,23.0,66.0,5.0,22.0,5.0,10.0,16.0,13.0,13.0,9.0,8.0,1.0,11.0,M,0
2010,137,1401,69.0,1429,53.0,N,0,25.0,51.0,8.0,18.0,11.0,14.0,7.0,32.0,12.0,11.0,4.0,1.0,13.0,24.0,62.0,5.0,20.0,0.0,4.0,10.0,21.0,8.0,9.0,4.0,3.0,18.0,M,0
2010,137,1452,77.0,1288,50.0,N,0,24.0,58.0,4.0,15.0,25.0,31.0,14.0,35.0,20.0,9.0,7.0,4.0,16.0,18.0,61.0,3.0,19.0,11.0,20.0,13.0,25.0,3.0,12.0,6.0,7.0,22.0,M,0
2010,137,1458,53.0,1459,49.0,N,0,20.0,54.0,1.0,9.0,12.0,19.0,10.0,20.0,3.0,4.0,7.0,0.0,14.0,20.0,48.0,3.0,7.0,6.0,13.0,11.0,26.0,7.0,11.0,1.0,2.0,15.0,M,0
2010,137,1462,65.0,1278,54.0,N,0,23.0,67.0,7.0,20.0,12.0,19.0,20.0,30.0,15.0,6.0,6.0,3.0,16.0,19.0,62.0,7.0,26.0,9.0,14.0,16.0,25.0,14.0,8.0,2.0,11.0,18.0,M,0
2010,138,1124,76.0,1330,68.0,N,0,28.0,54.0,8.0,20.0,12.0,17.0,11.0,19.0,15.0,13.0,8.0,6.0,19.0,23.0,53.0,6.0,13.0,16.0,22.0,14.0,17.0,16.0,14.0,9.0,3.0,18.0,M,0
2010,138,1139,54.0,1293,52.0,N,0,18.0,50.0,7.0,20.0,11.0,19.0,7.0,15.0,10.0,6.0,6.0,1.0,14.0,19.0,44.0,9.0,14.0,5.0,12.0,11.0,28.0,12.0,18.0,3.0,3.0,17.0,M,0
2010,138,1243,84.0,1140,72.0,N,0,23.0,56.0,11.0,27.0,27.0,30.0,15.0,24.0,14.0,15.0,7.0,3.0,20.0,21.0,53.0,5.0,16.0,25.0,28.0,9.0,20.0,12.0,13.0,7.0,2.0,24.0,M,0
2010,138,1246,90.0,1448,60.0,N,0,38.0,63.0,7.0,21.0,7.0,17.0,14.0,28.0,21.0,11.0,6.0,6.0,21.0,21.0,64.0,2.0,15.0,16.0,26.0,19.0,15.0,12.0,11.0,6.0,3.0,17.0,M,0
2010,138,1320,69.0,1242,67.0,N,0,22.0,55.0,9.0,26.0,16.0,19.0,11.0,19.0,11.0,9.0,9.0,1.0,16.0,24.0,54.0,6.0,23.0,13.0,18.0,14.0,24.0,9.0,15.0,5.0,3.0,19.0,M,0
2010,138,1388,75.0,1437,68.0,N,0,24.0,48.0,7.0,19.0,20.0,26.0,6.0,27.0,6.0,12.0,2.0,3.0,12.0,25.0,69.0,7.0,19.0,11.0,11.0,15.0,17.0,9.0,7.0,5.0,2.0,18.0,M,0
2010,138,1397,83.0,1325,68.0,N,0,34.0,60.0,5.0,14.0,10.0,18.0,11.0,30.0,21.0,16.0,8.0,3.0,22.0,22.0,58.0,10.0,26.0,14.0,26.0,14.0,19.0,15.0,14.0,9.0,1.0,17.0,M,0
2010,138,1449,82.0,1307,64.0,N,0,32.0,66.0,8.0,17.0,10.0,20.0,12.0,28.0,21.0,5.0,6.0,7.0,18.0,26.0,66.0,5.0,17.0,7.0,17.0,13.0,25.0,7.0,11.0,1.0,1.0,18.0,M,0
2010,139,1165,87.0,1458,69.0,N,0,33.0,54.0,8.0,15.0,13.0,16.0,9.0,20.0,14.0,8.0,8.0,1.0,14.0,24.0,49.0,8.0,25.0,13.0,17.0,8.0,13.0,13.0,10.0,6.0,1.0,16.0,M,0
2010,139,1181,68.0,1143,53.0,N,0,27.0,57.0,3.0,17.0,11.0,17.0,11.0,23.0,11.0,5.0,4.0,5.0,15.0,19.0,48.0,3.0,12.0,12.0,16.0,9.0,24.0,6.0,11.0,3.0,1.0,18.0,M,0
2010,139,1277,85.0,1268,83.0,N,0,32.0,58.0,10.0,18.0,11.0,14.0,13.0,29.0,18.0,19.0,3.0,5.0,19.0,29.0,66.0,9.0,19.0,16.0,20.0,10.0,14.0,20.0,6.0,8.0,0.0,14.0,M,0
2010,139,1326,75.0,1210,66.0,N,0,25.0,51.0,8.0,21.0,17.0,23.0,7.0,22.0,17.0,18.0,8.0,3.0,17.0,24.0,58.0,4.0,20.0,14.0,19.0,12.0,21.0,14.0,21.0,12.0,0.0,24.0,M,0
2010,139,1345,56.0,1401,54.22222222222222,N,1,23.11111111111111,56.0,5.333333333333333,15.11111111111111,4.444444444444445,5.333333333333333,4.444444444444445,30.22222222222222,9.777777777777777,10.666666666666666,10.666666666666666,5.333333333333333,16.0,20.444444444444443,57.77777777777777,4.444444444444445,15.11111111111111,8.88888888888889,15.11111111111111,12.444444444444443,27.555555555555554,12.444444444444443,12.444444444444443,7.111111111111111,2.6666666666666665,11.555555555555555,M,0
2010,139,1393,87.0,1211,65.0,N,0,29.0,53.0,12.0,25.0,17.0,23.0,8.0,30.0,17.0,15.0,4.0,2.0,17.0,25.0,60.0,3.0,21.0,12.0,20.0,11.0,16.0,14.0,11.0,8.0,3.0,18.0,M,0
2010,139,1452,68.0,1281,59.0,N,0,19.0,47.0,5.0,15.0,25.0,33.0,13.0,28.0,12.0,10.0,4.0,5.0,16.0,20.0,61.0,7.0,21.0,12.0,20.0,17.0,21.0,13.0,7.0,6.0,8.0,23.0,M,0
2010,139,1462,71.0,1338,68.0,N,0,24.0,50.0,8.0,16.0,15.0,23.0,5.0,26.0,9.0,7.0,4.0,3.0,16.0,25.0,64.0,7.0,21.0,11.0,18.0,15.0,25.0,12.0,9.0,4.0,4.0,18.0,M,0
2010,143,1139,63.0,1393,59.0,N,0,21.0,52.0,6.0,24.0,15.0,21.0,5.0,23.0,9.0,7.0,13.0,2.0,15.0,21.0,48.0,7.0,19.0,10.0,14.0,8.0,30.0,12.0,18.0,4.0,1.0,16.0,M,0
2010,143,1243,80.80000000000001,1462,76.80000000000001,N,2,29.6,62.400000000000006,6.4,15.200000000000001,15.200000000000001,23.200000000000003,12.8,19.200000000000003,15.200000000000001,9.600000000000001,4.0,8.8,20.0,24.8,57.6,9.600000000000001,22.400000000000002,17.6,23.200000000000003,15.200000000000001,25.6,9.600000000000001,12.8,6.4,3.2,22.400000000000002,M,0
2010,143,1246,62.0,1165,45.0,N,0,22.0,50.0,2.0,16.0,16.0,26.0,13.0,28.0,15.0,13.0,12.0,6.0,17.0,16.0,48.0,5.0,21.0,8.0,13.0,7.0,21.0,8.0,15.0,6.0,3.0,22.0,M,0
2010,143,1452,69.0,1449,56.0,N,0,26.0,65.0,4.0,15.0,13.0,17.0,23.0,26.0,14.0,23.0,11.0,4.0,15.0,22.0,56.0,3.0,11.0,9.0,14.0,11.0,18.0,11.0,21.0,14.0,8.0,20.0,M,0
2010,144,1124,72.0,1388,49.0,N,0,28.0,61.0,8.0,17.0,8.0,10.0,15.0,26.0,14.0,7.0,8.0,1.0,9.0,19.0,54.0,6.0,22.0,5.0,8.0,10.0,19.0,14.0,10.0,1.0,4.0,12.0,M,0
2010,144,1181,70.0,1345,57.0,N,0,22.0,55.0,6.0,15.0,20.0,24.0,16.0,32.0,11.0,14.0,4.0,2.0,20.0,20.0,54.0,4.0,15.0,13.0,21.0,7.0,20.0,12.0,7.0,7.0,6.0,21.0,M,0
2010,144,1277,59.0,1320,52.0,N,0,19.0,44.0,7.0,19.0,14.0,19.0,6.0,26.0,15.0,10.0,8.0,3.0,19.0,17.0,44.0,4.0,16.0,14.0,21.0,4.0,22.0,4.0,10.0,6.0,3.0,13.0,M,0
2010,144,1397,76.0,1326,73.0,N,0,30.0,64.0,4.0,15.0,12.0,15.0,20.0,21.0,15.0,16.0,6.0,3.0,20.0,25.0,58.0,9.0,23.0,14.0,19.0,13.0,16.0,14.0,11.0,6.0,3.0,16.0,M,0
2010,145,1139,63.0,1243,56.0,N,0,21.0,46.0,7.0,15.0,14.0,20.0,12.0,29.0,9.0,20.0,7.0,1.0,16.0,22.0,57.0,5.0,15.0,7.0,14.0,11.0,18.0,8.0,13.0,11.0,6.0,19.0,M,0
2010,145,1452,73.0,1246,66.0,N,0,20.0,52.0,10.0,23.0,23.0,34.0,10.0,26.0,14.0,12.0,5.0,6.0,22.0,23.0,67.0,4.0,32.0,16.0,29.0,24.0,27.0,10.0,16.0,6.0,4.0,27.0,M,0
2010,146,1181,78.0,1124,71.0,N,0,22.0,61.0,11.0,23.0,23.0,29.0,23.0,20.0,15.0,11.0,7.0,0.0,15.0,27.0,59.0,5.0,18.0,12.0,19.0,17.0,20.0,14.0,11.0,8.0,8.0,21.0,M,0
2010,146,1277,70.0,1397,69.0,N,0,24.0,52.0,6.0,18.0,16.0,21.0,13.0,14.0,12.0,11.0,8.0,8.0,20.0,24.0,47.0,7.0,16.0,14.0,21.0,10.0,17.0,11.0,10.0,6.0,3.0,15.0,M,0
2010,152,1139,52.0,1277,50.0,N,0,15.0,49.0,5.0,21.0,17.0,24.0,11.0,21.0,5.0,8.0,12.0,2.0,17.0,18.0,42.0,4.0,11.0,10.0,18.0,8.0,28.0,11.0,16.0,3.0,4.0,21.0,M,0
2010,152,1181,78.0,1452,57.0,N,0,29.0,55.0,13.0,25.0,7.0,9.0,11.0,18.0,20.0,6.0,5.0,1.0,16.0,19.0,46.0,5.0,12.0,14.0,19.0,11.0,16.0,11.0,10.0,1.0,4.0,12.0,M,0
2010,154,1181,61.0,1139,59.0,N,0,23.0,52.0,5.0,17.0,10.0,16.0,11.0,26.0,12.0,12.0,5.0,7.0,14.0,20.0,58.0,6.0,18.0,13.0,18.0,14.0,21.0,7.0,8.0,4.0,0.0,18.0,M,0
2011,134,1155,70.0,1412,52.0,N,0,26.0,50.0,4.0,13.0,14.0,16.0,4.0,25.0,17.0,12.0,10.0,2.0,12.0,18.0,48.0,12.0,24.0,4.0,7.0,7.0,22.0,10.0,19.0,4.0,3.0,10.0,M,0
2011,134,1421,72.0,1114,68.44444444444444,N,1,24.0,48.0,3.5555555555555554,10.666666666666666,20.444444444444443,24.888888888888886,5.333333333333333,25.777777777777775,15.11111111111111,13.333333333333332,5.333333333333333,0.8888888888888888,22.22222222222222,21.333333333333332,49.77777777777777,8.0,25.777777777777775,17.77777777777778,23.11111111111111,6.222222222222221,23.11111111111111,16.88888888888889,14.222222222222221,5.333333333333333,1.7777777777777777,21.333333333333332,M,0
2011,135,1427,70.0,1106,61.0,N,0,23.0,54.0,4.0,16.0,20.0,30.0,10.0,30.0,14.0,13.0,4.0,0.0,14.0,22.0,62.0,7.0,26.0,10.0,12.0,11.0,28.0,13.0,12.0,6.0,3.0,22.0,M,0
2011,135,1433,59.0,1425,46.0,N,0,20.0,59.0,9.0,24.0,10.0,15.0,17.0,23.0,11.0,9.0,5.0,3.0,24.0,15.0,38.0,1.0,9.0,15.0,25.0,5.0,26.0,4.0,15.0,2.0,6.0,20.0,M,0
2011,136,1139,60.0,1330,58.0,N,0,22.0,54.0,7.0,26.0,9.0,11.0,18.0,14.0,11.0,15.0,8.0,1.0,21.0,16.0,45.0,5.0,15.0,21.0,27.0,13.0,16.0,8.0,15.0,9.0,2.0,17.0,M,0
2011,136,1140,74.0,1459,66.0,N,0,24.0,61.0,6.0,22.0,20.0,24.0,10.0,29.0,14.0,10.0,9.0,1.0,22.0,22.0,56.0,4.0,19.0,18.0,24.0,7.0,29.0,12.0,13.0,4.0,4.0,20.0,M,0
